"48","3-48","上海市","310000","七宝大光明影城","七莘路3655号凯德七宝购物广场3楼（家乐福楼上）","","电影院","250","31.164674","121.342488",,"0","null","四大名捕２（　数字３Ｄ）|3-001103052013;无人区|3-10997;风暴（数字３Ｄ）|3-001205962013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1364289959781.jpg","null"
"31125001","3-31125001","上海市","310000","海上国际影城-喜玛拉雅","芳甸路1188弄7-8楼","","电影院","250","31.2107382","121.5622277",,"0","null","地心引力（数字３Ｄ）|3-051200982013;风暴（数字３Ｄ）|3-001205962013;无人区|3-001105262013;扫毒|3-001105232013;饥饿游戏２：星火燎原|3-051100992013;四大名捕２（数字３Ｄ）|3-001103052013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1360117317805.jpg","null"
"31180207","3-31180207","上海市","310000","嘉定影剧院","城中路149号","","电影院","250","31.383199","121.24722399999996",,"0","null","四大名捕２（数字３Ｄ）|3-001103052013;风暴（数字３Ｄ）|3-001205962013;无人区|3-001105262013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1346722833654.jpg","null"
"31124501","3-31124501","上海市","310000","世博国际影城","世博大道1200号6楼","","电影院","250","31.18693099999999","121.49254700000006",,"0","null","无人区|3-001105262013;地心引力（原版３Ｄ）|3-051200982013;饥饿游戏２（原版）|3-051100992013;扫毒|3-001105232013;风暴３Ｄ|3-001205962013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1346725678241.jpg","null"
"31010101","3-31010101","上海市","310000","大光明电影院","南京西路216号（近黄河路）","","电影院","250","31.232993","121.47127",,"0","null","","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1359428798483.jpg","null"
"DX20002759","3-DX20002759","上海市","310000","上海百丽宫影城-环贸iapm店","淮海中路999号L6-1","","电影院","250","31.216019200000","121.457317800000",,"0","null","地心引力（数字IMAX3D）|3-051200982013;风暴（数字3D）|3-001205962013;扫毒|3-001105232013;无人区|3-001105262013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1375679994982.jpg","null"
"31021401","3-31021401","上海市","310000","兰生影剧院","淮海中路8号兰生大厦5楼","","电影院","250","31.2256739","121.47994440000002",,"0","null","地心引力（数字３Ｄ）|3-051200982013;无人区|3-001105262013;风暴（数字３Ｄ）|3-001205962013;扫毒|3-001105232013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1369206675903.jpg","null"
"31060202","3-31060202","上海市","310000","曲阳影都","曲阳路570号","","电影院","250","31.279976","121.49109900000007",,"0","null","无人区|3-001105262013;风暴（数字３Ｄ）|3-001205962013;地心引力（数字３Ｄ）|3-051200982013;扫毒|3-001105232013;四大名捕２（数字３Ｄ）|3-001103052013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1346729613208.jpg","null"
"31182101","3-31182101","上海市","310000","橙天嘉禾影城-嘉尚坊店","江桥镇嘉怡路303号嘉尚坊3层A","","电影院","250","31.26352889999999","121.34776320000003",,"0","null","风暴（数字３Ｄ）|3-001205962013;无人区|3-001105262013;四大名捕２（数字３Ｄ）|3-001103052013;双雄（数字）|3-074100842013;扫毒|3-001105232013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1363054939868.jpg","null"
"31081501","3-31081501","上海市","310000","上海影城","新华路160号","","电影院","250","31.202418","121.43012299999998",,"0","null","风暴（３Ｄ）|3-001205962013;无人区|3-001105262013;扫毒|3-001105232013;地心引力（３Ｄ原版）|3-051200982013;四大名捕２（３Ｄ）|3-001103052013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1360117542087.jpg","null"
